client_id
294042545
134390951
9463642
818383160
433173698
198631401
254159616
13202349
895709326
61818272
515197783
520797847
982058132
29018328
35758402
139564
926529827
848666701
856419726
72205043
471462829
910763194
132396534
637570808
657340263
220539269
111668754
806708238
164628799
72943924
938663783
445453448
190314569
786063195
82761772
363846380
157390929
242238979
697103387
540346469
284476063
486479406
645587923
264749372
571288208
939782468
523711067
229706283
756941547
175571930
43608292
980985393
481919833
461890526
866472950
215909602
131173494
304292019
133313720
861610178
255529632
26348913
998102346
930741222
305612247
418932291
223277415
37709515
346341201
754778961
617510073
798739691
658847394
989544484
182086037
423625045
158135717
489064519
940634473
960642882
438967791
73816619
132957750
158583903
136535421
887572801
546533649
430477972
871864751
431712859
687297361
249621054
562880130
567925716
174135026
388672717
526761065
530967002
859498472
321488042
318709038
610368436
11798488
711943099
103697651
530980325
422474
929911020
489270248
381999824
288868321
594158942
101810925
438460509
221472851
585363989
439899125
838921215
541603611
492556604
330640950
210918547
244297251
515713915
482441296
101838538
289890464
534826459
230878355
329191258
688073584
725097838
35099328
23744583
745102459
912827178
97554110
769429268
778474232
704814054
887193688
959203479
304377261
522892403
212126527
965593872
853169704
758632752
456548465
242338806
883139113
695940978
696965153
385942565
602294904
71749538
382254889
156957760
929796646
515056730
12674807
343145242
968372534
371452938
336363334
451149678
382116722
774355727
893259656
10346752
794312494
770962381
280371279
946303852
792162233
808798259
293393644
538994208
156483641
814564031
91743202
982941835
800848752
406896204
310943740
228354857
69108459
451261858
131496588
480474957
172432479
236249378
803427652
177124430
100795274
49758702
16163627
977736644
656888832
180433979
395661186
247683764
884680508
616950698
718219602
429108609
608961636
290699259
848346266
881488418
991158560
444449272
377163652
516778403
494665200
337983110
728775777
186646931
635235282
25434839
304789218
653684489
638218539
294263848
392337405
313721913
724254233
820245556
972702161
468816459
659263804
902395732
204696817
580942175
287447170
16981457
219420667
303068173
434709698
908488988
379540666
568403607
755645087
812176325
657326019
958133557
935367811
231531846
190575393
775318659
66765512
848291068
559002077
458488095
923928545
71478531
847976669
836423297
344756169
117363809
319680861
230236106
207838610
392638887
238363352
146328473
561607911
446939347
200446528
681507632
532795715
902385783
62256283
81717276
27048777
677900203
559031503
130546963
892824517
612169586
864117035
727630894
904412025
315770821
713736669
987656606
657988331
96435211
949739935
838346456
431374237
447022131
39573712
40571288
52035663
662198378
533815634
236953727
66004235
409200118
511117618
299626469
171446331
885161407
188491525
250584476
377925209
193978672
889424745
27121087
683540452
180694341
520515992
486875736
677580186
789835328
221861127
349055297
724771851
134737065
403016133
753848874
864790512
74238369
183492695
699259426
671412789
632560129
176312578
285770268
412078913
15713249
760557345
736892447
799725109
971164330
572228154
521640000
210821457
488283267
759776883
701675530
11629082
862960071
925643128
881605012
203913715
421041327
279890643
695372863
137392570
426298319
303440129
797880117
845562160
884295475
631474256
139655625
70095735
790919974
33070436
112717178
836446946
598320096
53266148
983580306
574246408
309848416
307979250
558592265
341977662
175832345
249930713
96895272
63409502
95724566
91528052
83209669
346713849
201874961
344510121
487736498
500564073
980184537
458674384
569517009
861044925
238058660
507102114
807699478
48293927
292258732
755805537
205819990
820811838
810263181
448385043
328713804
796125679
318020247
369455604
620679351
986633070
715889955
583246002
579866343
560594263
108756637
472905632
842452513
578953733
302962163
527907732
859338543
70075917
913980387
673337928
13297487
650003484
9922067
889143771
995914195
944720250
702136823
223855855
626246337
961594665
575421587
830137814
574131211
757600305
572663167
860076862
109117148
770859928
650157318
275938668
94168049
171338166
609226347
940287246
964725276
858986722
610426087
357651396
688469625
703542546
68250917
210945216
892457250
824595578
239917803
216054470
305297113
114321217
52767892
153681477
715827467
322236403
432237885
924008262
610389742
422435826
307082959
766728599
122851828
286934103
353388220
297805669
57626073
874826346
477051501
532761374
884333262
428757487
263791604
42224054
389694994
74374588
359450989
693663237
288291503
562195883
43669936
84698610
678878012
245327543
476734003
505775026
347878044
614726997
289340978
689699986
392758669
318054028
848002178
846269739
575839537
210656215
939264746
211922605
127723674
705645327
706237474
924387826
365830674
106208185
950817627
459370511
572880294
720330711
776301355
705432770
621509228
783764132
636502635
320403239
818804421
967996608
205526464
288085870
165200430
312669490
517309880
121548566
485456266
684654595
342936625
271686400
198213904
632809593
161003823
121587653
486454764
781057656
115561351
112626681
325297891
861550959
204343045
746345157
948396894
456781459
877497917
117163341
829584990
65665624
457968044
528705866
692655047
933440311
699037223
285199479
393360237
34060312
403785346
70237588
222667250
846233179
300433811
739785847
903456749
914686675
666348887
983613130
804203041
805390213
146794944
127960662
320208308
570238718
76047943
162706484
258400760
56146719
432822431
416803318
521411493
356604683
504760842
342021335
740766110
44967651
653677175
915610711
525964055
357905603
704856933
974539486
632413171
315165645
592501207
832194699
23061579
973175728
802290723
533760764
212051161
281284154
746426815
539111253
521785368
27818756
857715763
900031940
311352300
12786925
82990221
462345992
484009365
194564757
31226879
168775532
652772350
619843592
398083233
109143586
719502197
190643071
845632259
208379680
243581041
385880046
498664952
564397195
442666978
957332617
230644895
952475242
337071506
284088926
21435438
602475834
891879273
72500035
847940362
561602720
141133005
214649220
523813146
824350794
827753962
408728946
492094965
988202082
9189917
613493288
487266873
991391536
406048491
515576317
61733336
774734646
933011740
46001721
111959537
133967636
667014697
190108931
916690294
305276407
330542250
220447021
244414087
907568542
137474986
128707835
323898890
904009854
520964586
69935918
296511519
220849763
65456884
201996886
701752760
104108098
901907738
600563282
314632241
426710642
882865008
958582469
943071361
169586965
948142844
199448892
970872561
610357076
248102120
191222467
846811467
974474088
589828574
134356534
470229005
80960625
186847850
301401487
779593394
914224821
125322477
193291940
612464084
367400515
651140325
345474429
813010732
841594209
719616817
234377952
924378990
724955953
447547358
488382727
421854987
46364546
171267576
811527269
440512234
2170890
359428076
205906820
39828204
962247162
270322188
613180619
59468469
221511412
311576716
421844195
161795231
562956506
329262125
917786515
935689141
12144502
451220669
3785416
101885252
596535772
417428583
531942098
636017766
786207399
369387444
22691985
40780744
991870170
693003964
881843604
692732836
704219159
108652382
225041479
579432485
307804895
254494954
480875216
714734690
509720291
429162480
608688834
194458739
816846705
108318294
541681721
39182548
613269123
467976228
508909121
367486191
798974666
335396847
685699068
133086684
956371905
614439855
240104468
992995725
27281387
813403838
765129237
454574315
872754500
854330005
877235480
689764281
263961929
850951406
102455954
595712115
669583209
66084984
790707192
484305945
757890567
83070106
940296880
489324954
485107971
849595418
130324327
848487148
398124605
463290319
767118609
416310756
463106251
786313932
774132798
216008569
328086674
838123316
310274696
460471607
906714924
926032367
566522894
916875279
328224836
950992752
974484902
397356404
703969725
680036352
997208262
576582340
888384954
537657468
193277558
930016376
153836561
247314882
765012206
52561547
650353365
721893326
638219916
263625564
558843890
268070445
358344961
119198981
683739818
101227168
234832222
564434333
750771493
724581308
565256549
251868237
46147315
651059892
186655778
682212551
894952629
153004351
836260440
575032328
552868357
336453168
319628350
475846231
242950628
15079220
902497686
151919626
928205011
822401073
506795311
64463601
706702649
229015031
648507473
294902496
319776234
124262041
653503222
16781037
136942079
889574037
75293677
